TIMESTAMP,BYTE0,BYTE1,BYTE2,BYTE3,BYTE4,BYTE5,BYTE6,BYTE7
85118,49,0,0,0,0,0,3,243
85219,49,0,0,0,0,0,3,244
85578,49,0,0,0,0,0,3,244
85679,49,0,0,0,0,0,2,244
85778,49,0,0,0,0,0,2,244
85878,49,0,0,0,0,0,3,244
86078,49,0,0,0,0,0,3,244
86178,49,0,0,0,0,0,2,244
86279,49,0,0,0,0,0,3,244
86378,49,0,0,0,0,0,3,244
86478,49,0,0,0,0,0,3,244
86579,49,0,0,0,0,0,2,244
86678,49,0,0,0,0,0,3,244
86778,49,0,0,0,0,0,2,244
86978,49,0,0,0,0,0,3,244
87078,49,0,0,0,0,0,3,244
87378,49,0,0,0,0,0,3,244
87479,49,0,0,0,0,0,2,244
87578,49,0,0,0,0,0,3,244
87678,49,0,0,0,0,0,3,244
87778,49,0,0,0,0,0,3,244
87878,49,0,0,0,0,0,2,244
88078,49,0,0,0,0,0,2,244
88178,49,0,0,0,0,0,3,244
88378,49,0,0,0,0,0,3,244
88478,49,0,0,0,0,0,3,244
88879,49,0,0,0,0,0,3,244
88978,49,0,0,0,0,0,3,244
89179,49,0,0,0,0,0,3,244
89378,49,0,0,0,0,0,3,244
89479,49,0,0,0,0,0,3,244
89578,49,0,0,0,0,0,3,244
89838,49,0,0,0,0,0,3,244
89916,49,0,0,0,0,0,3,243
90017,49,0,0,0,0,0,3,244
90118,49,0,0,0,0,0,3,244
90159,49,0,0,0,0,0,3,244
90219,49,0,0,0,0,0,3,244
90277,49,0,0,0,0,0,3,244
90297,49,0,0,0,0,0,3,244
90337,49,0,0,0,0,0,3,244
90378,49,0,0,0,0,0,3,244
90397,49,0,0,0,0,0,3,243
90438,49,0,0,0,0,0,2,243
90498,49,0,0,0,0,0,3,244
90539,49,0,0,0,0,0,3,244
90598,49,0,0,0,0,0,2,244
90698,49,0,0,0,0,0,3,244
90717,49,0,0,0,0,0,3,244
90799,49,0,0,0,0,0,3,244
90817,49,0,0,0,0,0,3,244
90858,49,0,0,0,0,0,3,244
90917,49,0,0,0,0,0,2,244
90978,49,0,0,0,0,0,3,244
91037,49,0,0,0,0,0,3,244
91078,49,0,0,0,0,0,3,244
91097,49,0,0,0,0,0,2,244
91138,49,0,0,0,0,0,3,244
91198,49,0,0,0,0,0,3,244
91298,49,0,0,0,0,0,3,244
91317,49,0,0,0,0,0,3,244
91417,49,0,0,0,0,0,3,244
91458,49,0,0,0,0,0,3,244
91476,49,0,0,0,0,0,3,244
91517,49,0,0,0,0,0,3,244
91577,49,0,0,0,0,0,2,244
91618,49,0,0,0,0,0,3,244
91677,49,0,0,0,0,0,3,244
91718,49,0,0,0,0,0,3,244
91777,49,0,0,0,0,0,3,244
91817,49,0,0,0,0,0,3,244
91918,49,0,0,0,0,0,3,244
91977,49,0,0,0,0,0,3,244
91996,49,0,0,0,0,0,3,244
92018,49,0,0,0,0,0,2,244
92078,49,0,0,0,0,0,3,244
92097,49,0,0,0,0,0,3,244
92197,49,0,0,0,0,0,3,244
92238,49,0,0,0,0,0,3,244
92298,49,0,0,0,0,0,3,244
92316,49,0,0,0,0,0,3,244
92398,49,0,0,0,0,0,3,244
92417,49,0,0,0,0,0,3,244
92476,49,0,0,0,0,0,3,244
92498,49,0,0,0,0,0,3,244
92517,49,0,0,0,0,0,3,244
92576,49,0,0,0,0,0,3,244
92599,49,0,0,0,0,0,3,244
93019,49,0,0,0,0,0,3,244
93178,49,0,0,0,0,0,3,244
93338,49,0,0,0,0,0,3,244
93758,49,0,0,0,0,0,3,244
94498,49,0,0,0,0,0,3,244
95118,49,0,0,0,0,0,3,244
95597,49,0,0,0,0,0,3,244
95697,49,0,0,0,0,0,3,244
95798,49,0,0,0,0,0,3,244
95898,49,0,0,0,0,0,3,244
95917,49,0,0,0,0,0,3,244
95998,49,0,0,0,0,0,3,244
96017,49,0,0,0,0,0,3,244
96098,49,0,0,0,0,0,3,244
96116,49,0,0,0,0,0,3,244
96198,49,0,0,0,0,0,3,244
96217,49,0,0,0,0,0,3,244
96299,49,0,0,0,0,0,3,244
96317,49,0,0,0,0,0,2,244
96376,49,0,0,0,0,0,3,244
96398,49,0,0,0,0,0,3,244
96416,49,0,0,0,0,0,3,244
96476,49,0,0,0,0,0,3,243
96517,49,0,0,0,0,0,3,244
96535,49,0,0,0,0,0,3,244
96576,49,0,0,0,0,0,3,244
96617,49,0,0,0,0,0,3,244
96676,49,0,0,0,0,0,3,244
96717,49,0,0,0,0,0,3,244
96777,49,0,0,0,0,0,2,244
96818,49,0,0,0,0,0,2,244
96836,49,0,0,0,0,0,2,244
96896,49,0,0,0,0,0,3,244
96918,49,0,0,0,0,0,3,244
96936,49,0,0,0,0,0,3,244
96977,49,0,0,0,0,0,3,244
96996,49,0,0,0,0,0,3,244
97018,49,0,0,0,0,0,3,244
97037,49,0,0,0,0,0,3,244
97078,49,0,0,0,0,0,3,244
97096,49,0,0,0,0,0,2,244
97116,49,0,0,0,0,0,2,244
97138,49,0,0,0,0,0,2,244
97198,49,0,0,0,0,0,3,244
97216,49,0,0,0,0,0,3,243
97298,49,0,0,0,0,0,2,244
97316,49,0,0,0,0,0,3,244
97339,49,0,0,0,0,0,3,244
97398,49,0,0,0,0,0,3,243
97417,49,0,0,0,0,0,3,243
97517,49,0,0,0,0,0,3,244
97537,49,0,0,0,0,0,3,244
97558,49,0,0,0,0,0,3,244
97596,49,0,0,0,0,0,3,244
97617,49,0,0,0,0,0,2,244
97636,49,0,0,0,0,0,3,243
97658,49,0,0,0,0,0,3,243
97695,49,0,0,0,0,0,2,244
97718,49,0,0,0,0,0,3,244
97736,49,0,0,0,0,0,3,244
97759,49,0,0,0,0,0,3,244
97796,49,0,0,0,0,0,3,244
97817,49,0,0,0,0,0,3,244
97837,49,0,0,0,0,0,3,244
97896,49,0,0,0,0,0,2,245
97917,49,0,0,0,0,0,2,245
97937,49,0,0,0,0,0,2,245
97996,49,0,0,0,0,0,3,242
98037,49,0,0,0,0,0,3,241
98097,49,0,0,0,0,0,2,243
98115,49,0,0,0,0,0,2,244
98138,49,0,0,0,0,0,2,244
98179,49,0,0,0,0,0,3,245
98197,49,0,0,0,0,0,3,244
98215,49,0,0,0,0,0,3,244
98279,49,0,0,0,0,0,3,243
98297,49,0,0,0,0,0,3,243
98316,49,0,0,0,0,0,3,243
98337,49,0,0,0,0,0,3,243
98378,49,0,0,0,0,0,2,243
98397,49,0,0,0,0,0,2,244
98415,49,0,0,0,0,0,3,244
98438,49,0,0,0,0,0,3,244
98479,49,0,0,0,0,0,3,244
98497,49,0,0,0,0,0,3,244
98515,49,0,0,0,0,0,3,244
98538,49,0,0,0,0,0,3,244
98578,49,0,0,0,0,0,3,243
98597,49,0,0,0,0,0,3,243
98616,49,0,0,0,0,0,3,243
98637,49,0,0,0,0,0,3,243
98678,49,0,0,0,0,0,2,244
98697,49,0,0,0,0,0,2,244
98715,49,0,0,0,0,0,3,244
98738,49,0,0,0,0,0,3,244
98779,49,0,0,0,0,0,2,244
98797,49,0,0,0,0,0,3,243
98816,49,0,0,0,0,0,3,243
98838,49,0,0,0,0,0,3,243
98878,49,0,0,0,0,0,3,243
98897,49,0,0,0,0,0,3,244
98916,49,0,0,0,0,0,3,244
98937,49,0,0,0,0,0,3,244
98978,49,0,0,0,0,0,3,244
98997,49,0,0,0,0,0,3,244
99015,49,0,0,0,0,0,3,244
99038,49,0,0,0,0,0,3,244
99079,49,0,0,0,0,0,2,244
99097,49,0,0,0,0,0,3,243
99116,49,0,0,0,0,0,3,243
99138,49,0,0,0,0,0,2,244
99178,49,0,0,0,0,0,3,244
99197,49,0,0,0,0,0,3,244
99215,49,0,0,0,0,0,3,244
99278,49,0,0,0,0,0,2,244
99297,49,0,0,0,0,0,2,244
99315,49,0,0,0,0,0,2,244
99338,49,0,0,0,0,0,3,244
99379,49,0,0,0,0,0,3,244
99397,49,0,0,0,0,0,3,244
99416,49,0,0,0,0,0,3,244
99438,49,0,0,0,0,0,3,244
99478,49,0,0,0,0,0,2,244
99497,49,0,0,0,0,0,2,244
99515,49,0,0,0,0,0,3,244
99537,49,0,0,0,0,0,3,244
99578,49,0,0,0,0,0,3,244
99597,49,0,0,0,0,0,3,244
99615,49,0,0,0,0,0,3,244
99638,49,0,0,0,0,0,2,244
99679,49,0,0,0,0,0,2,244
99697,49,0,0,0,0,0,2,244
99716,49,0,0,0,0,0,3,244
99738,49,0,0,0,0,0,3,244
99778,49,0,0,0,0,0,3,244
99798,49,0,0,0,0,0,3,244
99815,49,0,0,0,0,0,3,244
99837,49,0,0,0,0,0,3,244
99878,49,0,0,0,0,0,3,244
99897,49,0,0,0,0,0,3,244
99915,49,0,0,0,0,0,3,244
99938,49,0,0,0,0,0,3,244
99979,49,0,0,0,0,0,3,244
99997,49,0,0,0,0,0,3,244
100016,49,0,0,0,0,0,3,244
100038,49,0,0,0,0,0,3,244
100075,49,0,0,0,0,0,3,244
100098,49,0,0,0,0,0,3,244
100117,49,0,0,0,0,0,3,244
100158,49,0,0,0,0,0,3,244
100176,49,0,0,0,0,0,3,244
100195,49,0,0,0,0,0,3,244
100217,49,0,0,0,0,0,3,244
100258,49,0,0,0,0,0,3,244
100277,49,0,0,0,0,0,3,244
100295,49,0,0,0,0,0,3,244
100318,49,0,0,0,0,0,3,244
100337,49,0,0,0,0,0,3,244
100378,49,0,0,0,0,0,3,244
100397,49,0,0,0,0,0,3,244
100415,49,0,0,0,0,0,3,244
100438,49,0,0,0,0,0,3,244
100475,49,0,0,0,0,0,3,244
100498,49,0,0,0,0,0,3,244
100516,49,0,0,0,0,0,3,244
100576,49,0,0,0,0,0,3,244
100598,49,0,0,0,0,0,3,244
100617,49,0,0,0,0,0,3,244
100658,49,0,0,0,0,0,3,244
100677,49,0,0,0,0,0,3,244
100696,49,0,0,0,0,0,3,244
100718,49,0,0,0,0,0,3,244
100779,49,0,0,0,0,0,3,244
100797,49,0,0,0,0,0,3,244
100815,49,0,0,0,0,0,3,244
100838,49,0,0,0,0,0,3,244
100875,49,0,0,0,0,0,3,244
100897,49,0,0,0,0,0,3,244
100917,49,0,0,0,0,0,3,244
100958,49,0,0,0,0,0,3,244
100976,49,0,0,0,0,0,3,244
100996,49,0,0,0,0,0,2,244
101018,49,0,0,0,0,0,3,244
101078,49,0,0,0,0,0,3,244
101096,49,0,0,0,0,0,3,244
101115,49,0,0,0,0,0,3,244
101138,49,0,0,0,0,0,3,244
101175,49,0,0,0,0,0,2,244
101197,49,0,0,0,0,0,3,244
101217,49,0,0,0,0,0,3,244
101276,49,0,0,0,0,0,3,244
101296,49,0,0,0,0,0,3,244
101318,49,0,0,0,0,0,3,244
101378,49,0,0,0,0,0,3,244
101396,49,0,0,0,0,0,3,244
101415,49,0,0,0,0,0,3,244
101438,49,0,0,0,0,0,3,244
101475,49,0,0,0,0,0,3,244
101497,49,0,0,0,0,0,3,244
101517,49,0,0,0,0,0,3,244
101558,49,0,0,0,0,0,3,244
101576,49,0,0,0,0,0,3,244
101596,49,0,0,0,0,0,2,244
101618,49,0,0,0,0,0,3,244
101678,49,0,0,0,0,0,3,244
101697,49,0,0,0,0,0,3,244
101715,49,0,0,0,0,0,3,244
101738,49,0,0,0,0,0,3,244
101776,49,0,0,0,0,0,3,244
101798,49,0,0,0,0,0,3,244
101817,49,0,0,0,0,0,3,244
101858,49,0,0,0,0,0,3,244
101876,49,0,0,0,0,0,3,244
101896,49,0,0,0,0,0,3,244
101918,49,0,0,0,0,0,3,244
101978,49,0,0,0,0,0,3,244
101997,49,0,0,0,0,0,3,243
102016,49,0,0,0,0,0,3,243
102038,49,0,0,0,0,0,3,244
102076,49,0,0,0,0,0,3,244
102098,49,0,0,0,0,0,3,244
102117,49,0,0,0,0,0,2,244
102158,49,0,0,0,0,0,2,244
102176,49,0,0,0,0,0,3,243
102196,49,0,0,0,0,0,2,243
102218,49,0,0,0,0,0,2,244
102278,49,0,0,0,0,0,3,243
102297,49,0,0,0,0,0,3,244
102316,49,0,0,0,0,0,3,244
102338,49,0,0,0,0,0,3,244
102356,49,0,0,0,0,0,3,244
102376,49,0,0,0,0,0,3,244
102398,49,0,0,0,0,0,2,244
102417,49,0,0,0,0,0,3,244
102458,49,0,0,0,0,0,2,243
102476,49,0,0,0,0,0,3,243
102496,49,0,0,0,0,0,3,243
102518,49,0,0,0,0,0,2,244
102578,49,0,0,0,0,0,3,244
102597,49,0,0,0,0,0,3,244
102616,49,0,0,0,0,0,3,244
102638,49,0,0,0,0,0,3,244
102657,49,0,0,0,0,0,3,244
102675,49,0,0,0,0,0,3,244
102697,49,0,0,0,0,0,3,244
102717,49,0,0,0,0,0,3,244
102758,49,0,0,0,0,0,3,244
102776,49,0,0,0,0,0,3,244
102796,49,0,0,0,0,0,3,244
102818,49,0,0,0,0,0,3,244
102878,49,0,0,0,0,0,3,244
102897,49,0,0,0,0,0,3,244
102916,49,0,0,0,0,0,3,244
102938,49,0,0,0,0,0,3,244
102957,49,0,0,0,0,0,3,244
102975,49,0,0,0,0,0,3,244
102998,49,0,0,0,0,0,3,244
103017,49,0,0,0,0,0,3,244
103058,49,0,0,0,0,0,3,244
103076,49,0,0,0,0,0,3,244
103118,49,0,0,0,0,0,3,244
103178,49,0,0,0,0,0,2,244
103196,49,0,0,0,0,0,3,244
103216,49,0,0,0,0,0,3,244
103275,49,0,0,0,0,0,3,243
103298,49,0,0,0,0,0,3,243
103317,49,0,0,0,0,0,3,243
103358,49,0,0,0,0,0,3,244
103376,49,0,0,0,0,0,3,244
103417,49,0,0,0,0,0,2,244
103478,49,0,0,0,0,0,3,244
103516,49,0,0,0,0,0,3,243
103557,49,0,0,0,0,0,3,244
103575,49,0,0,0,0,0,3,244
103616,49,0,0,0,0,0,3,244
103658,49,0,0,0,0,0,3,244
103676,49,0,0,0,0,0,3,244
103717,49,0,0,0,0,0,3,244
103777,49,0,0,0,0,0,3,244
103819,49,0,0,0,0,0,3,244
103878,49,0,0,0,0,0,3,244
103915,49,0,0,0,0,0,3,244
103957,49,0,0,0,0,0,3,244
103975,49,0,0,0,0,0,3,244
104016,49,0,0,0,0,0,3,244
104058,49,0,0,0,0,0,3,243
104077,49,0,0,0,0,0,3,243
104118,49,0,0,0,0,0,3,244
104178,49,0,0,0,0,0,3,244
104216,49,0,0,0,0,0,2,244
104275,49,0,0,0,0,0,3,244
104316,49,0,0,0,0,0,3,244
104358,49,0,0,0,0,0,3,244
104377,49,0,0,0,0,0,3,244
104415,49,0,0,0,0,0,3,244
104457,49,0,0,0,0,0,3,244
104475,49,0,0,0,0,0,3,244
104517,49,0,0,0,0,0,3,243
104578,49,0,0,0,0,0,3,243
104615,49,0,0,0,0,0,3,244
104657,49,0,0,0,0,0,3,244
104676,49,0,0,0,0,0,3,244
104718,49,0,0,0,0,0,2,244
104778,49,0,0,0,0,0,3,244
104816,49,0,0,0,0,0,3,244
104978,49,0,0,0,0,0,3,244
105118,49,0,0,0,0,0,3,244
105318,49,0,0,0,0,0,3,243
105378,49,0,0,0,0,0,3,244
105519,49,0,0,0,0,0,2,244
105578,49,0,0,0,0,0,3,244
105718,49,0,0,0,0,0,3,244
105779,49,0,0,0,0,0,3,244
105918,49,0,0,0,0,0,3,244
105978,49,0,0,0,0,0,3,243
106119,49,0,0,0,0,0,2,244
106178,49,0,0,0,0,0,3,244
106318,49,0,0,0,0,0,3,244
106378,49,0,0,0,0,0,3,244
106639,49,0,0,0,0,0,3,244
106898,49,0,0,0,0,0,3,244
107418,49,0,0,0,0,0,2,244
107557,49,0,0,0,0,0,3,243
107619,49,0,0,0,0,0,2,244
107698,49,0,0,0,0,0,3,244
107758,51,0,0,0,0,0,3,244
107817,52,0,0,0,0,0,2,244
107878,52,0,0,0,0,0,3,243
107938,54,0,0,0,0,0,3,243
107957,54,0,0,0,0,0,3,243
108017,54,0,0,0,0,0,3,244
108078,54,0,0,0,0,0,3,244
108197,54,0,0,0,0,0,3,243
108258,54,0,0,0,0,0,3,244
108276,54,0,0,0,0,0,3,244
108317,56,0,0,0,0,0,3,244
108378,54,0,0,0,0,0,3,244
108396,54,0,0,0,0,0,3,244
108456,54,0,0,0,0,0,2,243
108497,54,0,0,0,0,0,3,244
108516,54,0,0,0,0,0,3,244
108576,54,0,0,0,0,0,3,244
108617,54,0,0,0,0,0,3,244
108678,54,0,0,0,0,0,3,244
108696,54,0,0,0,0,0,3,243
108756,54,0,0,0,0,0,3,244
108797,54,0,0,0,0,0,3,244
108816,54,0,0,0,0,0,3,244
108857,54,0,0,0,0,0,3,244
108917,54,0,0,0,0,0,3,244
108958,56,0,0,0,0,0,3,244
108977,54,0,0,0,0,0,3,244
108996,54,0,0,0,0,0,3,244
109019,54,0,0,0,0,0,2,244
109056,54,0,0,0,0,0,2,244
109097,54,0,0,0,0,0,3,244
109116,54,0,0,0,0,0,3,244
109138,54,0,0,0,0,0,3,244
109157,54,0,0,0,0,0,3,244
109175,54,0,0,0,0,0,3,244
109199,54,0,0,0,0,0,3,244
109217,54,0,0,0,0,0,2,244
109278,54,0,0,0,0,0,3,243
