TIMESTAMP,BYTE0,BYTE1,BYTE2,BYTE3,BYTE4,BYTE5,BYTE6,BYTE7
85137,167,16,0,0,71,0,0,0
85237,166,16,0,0,71,0,0,0
85338,166,16,0,0,71,0,0,0
85437,166,16,0,0,71,0,0,0
85537,167,16,0,0,71,0,0,0
85638,167,16,0,0,71,0,0,0
85737,166,16,0,0,71,0,0,0
85837,167,16,0,0,71,0,0,0
85938,167,16,0,0,71,0,0,0
86038,167,16,0,0,71,0,0,0
86137,167,16,0,0,71,0,0,0
86538,166,16,0,0,71,0,0,0
86637,167,16,0,0,71,0,0,0
86737,167,16,0,0,71,0,0,0
86838,167,16,0,0,71,0,0,0
86937,166,16,0,0,71,0,0,0
87037,167,16,0,0,71,0,0,0
87138,166,16,0,0,71,0,0,0
87337,167,16,0,0,71,0,0,0
87438,166,16,0,0,71,0,0,0
87537,166,16,0,0,71,0,0,0
87638,166,16,0,0,71,0,0,0
87738,166,16,0,0,71,0,0,0
87837,167,16,0,0,71,0,0,0
87938,167,16,0,0,71,0,0,0
88038,167,16,0,0,71,0,0,0
89742,167,16,0,0,71,0,0,0
89842,167,16,0,0,71,0,0,0
90241,167,16,0,0,71,0,0,0
90341,166,16,0,0,71,0,0,0
90441,166,16,0,0,71,0,0,0
92041,166,16,0,0,71,0,0,0
92141,166,16,0,0,71,0,0,0
92241,166,16,0,0,71,0,0,0
93040,166,16,0,0,71,0,0,0
93140,166,16,0,0,71,0,0,0
93242,166,16,0,0,71,0,0,0
93940,167,16,0,0,71,0,0,0
94041,166,16,0,0,71,0,0,0
94142,166,16,0,0,71,0,0,0
95241,166,16,0,0,71,0,0,0
95341,166,16,0,0,71,0,0,0
95441,166,16,0,0,71,0,0,0
95542,165,16,0,0,71,0,0,0
95641,166,16,0,0,71,0,0,0
97044,166,16,0,0,71,0,0,0
97145,166,16,0,0,71,0,0,0
97246,166,16,0,0,71,0,0,0
97342,166,16,0,0,71,0,0,0
97442,166,16,0,0,71,0,0,0
97544,166,16,0,0,71,0,0,0
97644,166,16,0,0,71,0,0,0
97743,166,16,0,0,71,0,0,0
97844,166,16,0,0,71,0,0,0
97944,166,16,0,0,71,0,0,0
98044,166,16,0,0,71,0,0,0
98145,166,16,0,0,71,0,0,0
98245,166,16,0,0,71,0,0,0
98345,166,16,0,0,71,0,0,0
98445,165,16,0,0,71,0,0,0
98545,165,16,0,0,71,0,0,0
98646,166,16,0,0,71,0,0,0
98745,166,16,0,0,71,0,0,0
98845,166,16,0,0,71,0,0,0
98946,166,16,0,0,71,0,0,0
99045,166,16,0,0,71,0,0,0
99145,166,16,0,0,71,0,0,0
99246,166,16,0,0,71,0,0,0
99345,166,16,0,0,71,0,0,0
99445,166,16,0,0,71,0,0,0
99546,166,16,0,0,71,0,0,0
99645,166,16,0,0,71,0,0,0
99745,166,16,0,0,71,0,0,0
99845,166,16,0,0,71,0,0,0
99945,166,16,0,0,71,0,0,0
100045,165,16,0,0,71,0,0,0
100143,166,16,0,0,71,0,0,0
100244,166,16,0,0,71,0,0,0
100344,166,16,0,0,71,0,0,0
100643,165,16,0,0,71,0,0,0
100745,166,16,0,0,71,0,0,0
101045,166,16,0,0,71,0,0,0
101745,166,16,0,0,71,0,0,0
101847,166,16,0,0,71,0,0,0
101944,166,16,0,0,71,0,0,0
102045,166,16,0,0,71,0,0,0
102147,166,16,0,0,71,0,0,0
102245,165,16,0,0,71,0,0,0
102345,166,16,0,0,71,0,0,0
102447,165,16,0,0,71,0,0,0
102544,166,16,0,0,71,0,0,0
102645,166,16,0,0,71,0,0,0
102747,166,16,0,0,71,0,0,0
102844,166,16,0,0,71,0,0,0
102945,166,16,0,0,71,0,0,0
103144,166,16,0,0,71,0,0,0
103844,166,16,0,0,71,0,0,0
104445,166,16,0,0,71,0,0,0
105145,166,16,0,0,71,0,0,0
106247,166,16,0,0,71,0,0,0
106446,166,16,0,0,71,0,0,0
106646,165,16,0,0,71,0,0,0
107147,166,16,0,0,71,0,0,0
107346,166,16,0,0,71,0,0,0
107547,166,16,0,0,71,0,0,0
107747,166,16,0,0,71,0,0,0
107945,165,16,0,0,71,0,0,0
108048,165,16,0,0,71,0,0,0
108247,166,16,0,0,71,0,0,0
108348,165,16,0,0,71,0,0,0
108448,166,16,0,0,71,0,0,0
108547,165,16,0,0,71,0,0,0
108648,165,16,0,0,71,0,0,0
108748,166,16,0,0,71,0,0,0
108947,166,16,0,0,71,0,0,0
109048,165,16,0,0,71,0,0,0
109247,165,16,0,0,71,0,0,0
109348,166,16,0,0,71,0,0,0
109547,166,16,0,0,71,0,0,0
