TIMESTAMP,BYTE0,BYTE1,BYTE2,BYTE3,BYTE4,BYTE5,BYTE6,BYTE7
85582,1,0,0,137,0,0,0,0
86582,1,0,0,137,0,0,0,0
87582,1,0,0,137,0,0,0,0
88582,1,0,0,137,0,0,0,0
89582,1,0,0,137,0,0,0,0
100580,1,0,0,137,0,0,0,0
112580,1,0,0,137,0,0,0,0
113580,1,0,0,137,0,0,0,0
115580,1,0,0,137,0,0,0,0
120581,1,0,0,137,0,0,0,0
122580,1,0,0,137,0,0,0,0
130580,1,0,0,137,0,0,0,0
132580,1,0,0,137,0,0,0,0
134581,1,0,0,137,0,0,0,0
136582,1,0,0,137,0,0,0,0
137580,1,0,0,137,0,0,0,0
138582,1,0,0,137,0,0,0,0
139581,1,0,0,137,0,0,0,0
141581,1,0,0,137,0,0,0,0
148581,1,0,0,137,0,0,0,0
149581,1,0,0,137,0,0,0,0
150581,1,0,0,137,0,0,0,0
151580,1,0,0,137,0,0,0,0
152583,1,0,0,137,0,0,0,0
154582,1,0,0,137,0,0,0,0
155580,1,0,0,137,0,0,0,0
156581,1,0,0,137,0,0,0,0
159581,1,0,0,137,0,0,0,0
165581,1,0,0,137,0,0,0,0
166582,1,0,0,137,0,0,0,0
167581,1,0,0,137,0,0,0,0
169581,1,0,0,137,0,0,0,0
170584,1,0,0,137,0,0,0,0
171584,1,0,0,137,0,0,0,0
172582,1,0,0,137,0,0,0,0
173584,1,0,0,137,0,0,0,0
174582,1,0,0,137,0,0,0,0
175582,1,0,0,137,0,0,0,0
177584,1,0,0,137,0,0,0,0
178582,1,0,0,137,0,0,0,0
179581,1,0,0,137,0,0,0,0
180584,1,0,0,137,0,0,0,0
181582,1,0,0,137,0,0,0,0
182584,1,0,0,137,0,0,0,0
183582,1,0,0,137,0,0,0,0
184581,1,0,0,137,0,0,0,0
185582,1,0,0,137,0,0,0,0
186583,1,0,0,137,0,0,0,0
189582,1,0,0,137,0,0,0,0
191583,1,0,0,137,0,0,0,0
192585,1,0,0,137,0,0,0,0
196581,1,0,0,137,0,0,0,0
199582,1,0,0,137,0,0,0,0
201582,1,0,0,137,0,0,0,0
202582,1,0,0,137,0,0,0,0
203583,1,0,0,137,0,0,0,0
204583,1,0,0,137,0,0,0,0
205582,1,0,0,137,0,0,0,0
206582,1,0,0,137,0,0,0,0
207582,1,0,0,137,0,0,0,0
218582,1,0,0,137,0,0,0,0
221583,1,0,0,137,0,0,0,0
224582,1,0,0,137,0,0,0,0
