TIMESTAMP,BYTE0,BYTE1,BYTE2,BYTE3,BYTE4,BYTE5,BYTE6,BYTE7
85073,1,0,0,0,0,0,0,254
85096,1,0,0,0,0,0,0,254
85196,1,0,0,0,0,0,0,254
85297,1,0,0,0,0,0,0,254
85397,1,0,0,0,0,0,0,254
85496,1,0,0,0,0,0,0,254
85597,1,0,0,0,0,0,0,254
85697,1,0,0,0,0,0,0,254
85797,1,0,0,0,0,0,0,254
85897,1,0,0,0,0,0,0,254
85997,1,0,0,0,0,0,0,254
86097,1,0,0,0,0,0,0,254
86197,1,0,0,0,0,0,0,254
86297,1,0,0,0,0,0,0,254
86396,1,0,0,0,0,0,0,254
86497,1,0,0,0,0,0,0,254
86597,1,0,0,0,0,0,0,254
86696,1,0,0,0,0,0,0,254
86797,1,0,0,0,0,0,0,254
86897,1,0,0,0,0,0,0,254
86996,1,0,0,0,0,0,0,254
87097,1,0,0,0,0,0,0,254
87197,1,0,0,0,0,0,0,254
87297,1,0,0,0,0,0,0,254
87397,1,0,0,0,0,0,0,254
87497,1,0,0,0,0,0,0,254
87597,1,0,0,0,0,0,0,254
87697,1,0,0,0,0,0,0,254
87797,1,0,0,0,0,0,0,254
87897,1,0,0,0,0,0,0,254
87997,1,0,0,0,0,0,0,254
88097,1,0,0,0,0,0,0,254
88137,1,0,0,0,0,0,0,254
88197,1,0,0,0,0,0,0,254
88297,1,0,0,0,0,0,0,254
88338,1,0,0,0,0,0,0,254
88397,1,0,0,0,0,0,0,254
88437,1,0,0,0,0,0,0,254
88497,1,0,0,0,0,0,0,254
88538,1,0,0,0,0,0,0,254
88597,1,0,0,0,0,0,0,254
88638,1,0,0,0,0,0,0,254
88697,1,0,0,0,0,0,0,254
88737,1,0,0,0,0,0,0,254
88797,1,0,0,0,0,0,0,254
88838,1,0,0,0,0,0,0,254
88897,1,0,0,0,0,0,0,254
88938,1,0,0,0,0,0,0,254
88997,1,0,0,0,0,0,0,254
89037,1,0,0,0,0,0,0,254
89097,1,0,0,0,0,0,0,254
89138,1,0,0,0,0,0,0,254
89197,1,0,0,0,0,0,0,254
89297,1,0,0,0,0,0,0,254
89337,1,0,0,0,0,0,0,254
89397,1,0,0,0,0,0,0,254
89438,1,0,0,0,0,0,0,254
89497,1,0,0,0,0,0,0,254
89538,1,0,0,0,0,0,0,254
89596,1,0,0,0,0,0,0,254
89637,1,0,0,0,0,0,0,254
89698,1,0,0,0,0,0,0,254
89738,1,0,0,0,0,0,0,254
89797,1,0,0,0,0,0,0,254
89897,1,0,0,0,0,0,0,254
89999,1,0,0,0,0,0,0,254
90020,1,0,0,0,0,0,0,254
90077,1,0,0,0,0,0,0,254
90121,1,0,0,0,0,0,0,254
90177,1,0,0,0,0,0,0,254
90300,1,0,0,0,0,0,0,254
90460,1,0,0,0,0,0,0,254
90560,1,0,0,0,0,0,0,254
90661,1,0,0,0,0,0,0,254
90721,1,0,0,0,0,0,0,254
90762,1,0,0,0,0,0,0,254
90821,1,0,0,0,0,0,0,254
90881,1,0,0,0,0,0,0,254
90921,1,0,0,0,0,0,0,254
91321,1,0,0,0,0,0,0,254
91540,1,0,0,0,0,0,0,254
91640,1,0,0,0,0,0,0,254
91740,1,0,0,0,0,0,0,254
91940,1,0,0,0,0,0,0,254
92580,1,0,0,0,0,0,0,254
92621,1,0,0,0,0,0,0,254
92680,1,0,0,0,0,0,0,254
92722,1,0,0,0,0,0,0,254
92822,1,0,0,0,0,0,0,254
92840,1,0,0,0,0,0,0,254
92921,1,0,0,0,0,0,0,254
92940,1,0,0,0,0,0,0,254
93100,1,0,0,0,0,0,0,254
93420,1,0,0,0,0,0,0,254
93520,1,0,0,0,0,0,0,254
93621,1,0,0,0,0,0,0,254
93680,1,0,0,0,0,0,0,254
93721,1,0,0,0,0,0,0,254
93821,1,0,0,0,0,0,0,254
93840,1,0,0,0,0,0,0,254
93922,1,0,0,0,0,0,0,254
94160,1,0,0,0,0,0,0,254
94261,1,0,0,0,0,0,0,254
94361,1,0,0,0,0,0,0,254
94461,1,0,0,0,0,0,0,254
94521,1,0,0,0,0,0,0,254
94561,1,0,0,0,0,0,0,254
94621,1,0,0,0,0,0,0,254
94661,1,0,0,0,0,0,0,254
94722,1,0,0,0,0,0,0,254
94780,1,0,0,0,0,0,0,254
94821,1,0,0,0,0,0,0,254
94921,1,0,0,0,0,0,0,254
95022,1,0,0,0,0,0,0,254
95140,1,0,0,0,0,0,0,254
95400,1,0,0,0,0,0,0,254
95501,1,0,0,0,0,0,0,254
95600,1,0,0,0,0,0,0,254
95700,1,0,0,0,0,0,0,254
95802,1,0,0,0,0,0,0,254
95861,1,0,0,0,0,0,0,254
95961,1,0,0,0,0,0,0,254
96061,1,0,0,0,0,0,0,254
96161,1,0,0,0,0,0,0,254
96261,1,0,0,0,0,0,0,254
96361,1,0,0,0,0,0,0,254
96461,1,0,0,0,0,0,0,254
96562,1,0,0,0,0,0,0,254
96661,1,0,0,0,0,0,0,254
96982,1,0,0,0,0,0,0,254
97022,1,0,0,0,0,0,0,254
97123,1,0,0,0,0,0,0,254
97141,1,0,0,0,0,0,0,254
97223,1,0,0,0,0,0,0,254
97301,1,0,0,0,0,0,0,254
97324,1,0,0,0,0,0,0,254
97424,1,0,0,0,0,0,0,254
97462,1,0,0,0,0,0,0,254
97503,1,0,0,0,0,0,0,254
97525,1,0,0,0,0,0,0,254
97562,1,0,0,0,0,0,0,254
97603,1,0,0,0,0,0,0,254
97625,1,0,0,0,0,0,0,254
97662,1,0,0,0,0,0,0,254
97702,1,0,0,0,0,0,0,254
97725,1,0,0,0,0,0,0,254
97762,1,0,0,0,0,0,0,254
