TIMESTAMP,BYTE0,BYTE1,BYTE2,BYTE3,BYTE4,BYTE5,BYTE6,BYTE7
85519,0,6,192,15,0,0,162,0
85719,128,6,192,15,0,0,172,0
85819,128,6,192,15,0,0,177,0
85919,0,6,192,15,0,0,182,0
86019,128,6,192,15,0,0,187,0
86119,128,6,192,15,0,0,192,0
86219,128,6,192,15,0,0,197,0
86319,128,6,192,15,0,0,202,0
86419,128,6,192,15,0,0,207,0
86519,128,6,192,15,0,0,212,0
86619,0,6,192,15,0,0,217,0
86719,128,6,192,15,0,0,222,0
86819,0,6,192,15,0,0,227,0
86919,128,6,192,15,0,0,232,0
87019,128,6,192,15,0,0,237,0
87119,0,6,192,15,0,0,242,0
87219,0,6,192,15,0,0,247,0
87319,128,6,192,15,0,0,252,0
87419,0,6,192,15,0,0,1,0
87519,128,6,192,15,0,0,6,0
87619,0,6,192,15,0,0,11,0
87719,0,6,192,15,0,0,16,0
87819,0,6,192,15,0,0,21,0
87919,0,6,192,15,0,0,26,0
88019,0,6,192,15,0,0,31,0
88119,128,6,192,15,0,0,36,0
88219,0,6,192,15,0,0,41,0
88318,128,6,192,15,0,0,46,0
88419,128,6,192,15,0,0,51,0
88519,0,6,192,15,0,0,56,0
88619,0,6,192,15,0,0,61,0
88719,128,6,192,15,0,0,66,0
88819,128,6,192,15,0,0,71,0
89019,0,6,192,15,0,0,81,0
89119,128,6,192,15,0,0,86,0
89219,0,6,192,15,0,0,91,0
89319,128,6,192,15,0,0,96,0
89419,128,6,192,15,0,0,101,0
89619,128,6,192,15,0,0,111,0
90419,0,6,192,15,0,0,151,0
91339,128,6,192,15,0,0,197,0
91599,128,6,192,15,0,0,210,0
91799,0,6,192,15,0,0,220,0
92119,0,6,192,15,0,0,236,0
92279,0,6,192,15,0,0,244,0
92439,128,6,192,15,0,0,252,0
93959,128,6,192,15,0,0,72,0
94279,0,6,192,15,0,0,88,0
94799,128,6,192,15,0,0,114,0
95159,128,6,192,15,0,0,132,0
95779,128,6,192,15,0,0,163,0
95939,0,6,192,15,0,0,171,0
96039,0,6,192,15,0,0,176,0
96339,0,6,192,15,0,0,191,0
96799,0,6,192,15,0,0,214,0
96959,128,6,192,15,0,0,222,0
97119,128,6,224,15,0,0,230,0
97958,128,6,224,15,0,0,16,0
98119,0,6,224,15,0,0,24,0
98319,0,6,224,15,0,0,34,0
98719,0,6,224,15,0,0,54,0
99019,128,6,224,15,0,0,69,0
99119,128,6,224,15,0,0,74,0
99219,128,6,224,15,0,0,79,0
99319,128,6,224,15,0,0,84,0
99419,0,6,224,15,0,0,89,0
99519,128,6,224,15,0,0,94,0
99919,0,6,224,15,0,0,114,0
100079,128,6,224,15,0,0,122,0
100140,0,6,224,15,0,0,125,0
100419,0,6,224,15,0,0,139,0
100478,0,6,224,15,0,0,142,0
100879,128,6,224,15,0,0,162,0
100939,0,6,224,15,0,0,165,0
100999,128,6,224,15,0,0,168,0
101118,128,6,224,15,0,0,174,0
101179,0,6,224,15,0,0,177,0
101299,0,6,224,15,0,0,183,0
101419,0,6,224,15,0,0,189,0
101479,0,6,224,15,0,0,192,0
101539,0,6,224,15,0,0,195,0
101599,0,6,224,15,0,0,198,0
101719,0,6,224,15,0,0,204,0
103279,128,6,224,15,0,0,26,0
103399,128,6,224,15,0,0,32,0
103640,128,6,224,15,0,0,44,0
103699,128,6,224,15,0,0,47,0
104479,0,6,224,15,0,0,86,0
104899,128,6,224,15,0,0,107,0
105239,128,6,224,15,0,0,124,0
105440,128,6,224,15,0,0,134,0
105839,0,6,224,15,0,0,154,0
106039,128,6,224,15,0,0,164,0
107019,128,6,224,15,0,0,213,0
107339,128,6,224,15,0,0,229,0
108299,0,6,192,15,0,0,21,0
108359,128,6,192,15,0,0,24,0
108659,128,6,192,15,0,0,39,0
111099,128,6,192,15,4,0,161,0
111518,128,6,192,15,16,0,182,0
111799,0,6,192,15,24,0,196,0
113539,128,6,224,15,56,0,27,0
113599,128,6,224,15,56,0,30,0
114499,0,6,224,15,68,0,75,0
114819,128,6,224,15,0,0,91,0
