TIMESTAMP,BYTE0,BYTE1,BYTE2,BYTE3,BYTE4,BYTE5,BYTE6,BYTE7
85419,0,0,255,255,16,0,0,0
85619,0,0,255,255,16,0,0,0
89779,0,0,255,255,16,0,0,0
90578,0,0,255,255,16,0,0,0
90899,0,0,255,255,16,0,0,0
90958,0,0,255,255,16,0,0,0
91019,0,0,255,255,16,0,0,0
91179,0,0,255,255,16,0,0,0
91239,0,0,255,255,16,0,0,0
92699,0,0,255,255,16,0,0,0
92958,0,0,255,255,16,0,0,0
93699,0,0,255,255,16,0,0,0
94439,0,0,255,255,16,0,0,0
94699,0,0,255,255,16,0,0,0
95058,0,0,255,255,16,0,0,0
95319,0,0,255,255,16,0,0,0
95679,0,0,255,255,16,0,0,0
95839,0,0,255,255,16,0,0,0
96859,0,0,255,255,16,0,0,0
97278,0,0,255,255,16,0,0,0
97439,0,0,255,255,16,0,0,0
97499,0,0,255,255,16,0,0,0
100199,0,0,255,255,0,32,0,0
101239,0,0,255,255,0,32,0,0
103758,0,0,255,255,0,32,0,0
104558,0,0,255,255,0,32,0,0
104698,0,0,255,255,0,32,0,0
105039,0,0,255,255,0,32,0,0
106238,0,0,255,255,0,32,0,0
106698,0,0,255,255,0,32,0,0
106958,0,0,255,255,0,32,0,0
107218,0,0,255,255,0,32,0,0
107279,0,0,255,255,0,32,0,0
107479,0,0,255,255,0,32,0,0
107678,0,0,255,255,0,32,0,0
107739,0,0,255,255,0,32,0,0
107999,0,0,255,255,0,32,0,0
108058,0,0,255,255,0,32,0,0
108119,0,0,255,255,0,32,0,0
108179,0,0,255,255,0,32,0,0
108238,0,0,255,255,0,32,0,0
108419,0,0,255,255,0,32,0,0
108479,0,0,255,255,0,32,0,0
108538,0,0,255,255,0,32,0,0
108599,0,0,255,255,0,32,0,0
108719,0,0,255,255,0,32,0,0
108779,0,0,255,255,0,32,0,0
109258,0,0,255,255,0,32,0,0
109379,0,0,255,255,0,32,0,0
109499,0,0,255,255,0,32,0,0
109558,0,0,255,255,0,32,0,0
