TIMESTAMP,BYTE0,BYTE1,BYTE2,BYTE3,BYTE4,BYTE5,BYTE6,BYTE7
85093,0,15,24,0,0,0,0,0
85111,0,0,24,0,0,0,0,0
85133,0,1,24,0,0,0,0,0
85152,0,2,24,0,0,0,0,0
85192,0,4,24,0,0,0,0,0
85211,0,5,24,0,0,0,0,0
85252,0,7,24,0,0,0,0,0
85311,0,10,24,0,0,0,0,0
85352,0,12,24,0,0,0,0,0
85393,0,14,24,0,0,0,0,0
85411,0,15,24,0,0,0,0,0
85452,0,1,24,0,0,0,0,0
85471,0,2,24,0,0,0,0,0
85493,0,3,24,0,0,0,0,0
85512,0,4,24,0,0,0,0,0
85530,0,5,24,0,0,0,0,0
85571,0,7,24,0,0,0,0,0
85594,0,8,24,0,0,0,0,0
85611,0,9,24,0,0,0,0,0
85630,0,10,24,0,0,0,0,0
85671,0,12,24,0,0,0,0,0
85693,0,13,24,0,0,0,0,0
85711,0,14,24,0,0,0,0,0
85730,0,15,24,0,0,0,0,0
85812,0,3,24,0,0,0,0,0
85830,0,4,24,0,0,0,0,0
85871,0,6,24,0,0,0,0,0
85912,0,8,24,0,0,0,0,0
85931,0,9,24,0,0,0,0,0
85971,0,11,24,0,0,0,0,0
85990,0,12,24,0,0,0,0,0
86011,0,13,24,0,0,0,0,0
86071,0,0,24,0,0,0,0,0
86089,0,1,24,0,0,0,0,0
86108,0,2,24,0,0,0,0,0
86149,0,4,24,0,0,0,0,0
86167,0,5,24,0,0,0,0,0
86208,0,7,24,0,0,0,0,0
86249,0,9,24,0,0,0,0,0
86267,0,10,24,0,0,0,0,0
86308,0,12,24,0,0,0,0,0
86348,0,14,24,0,0,0,0,0
86368,0,15,24,0,0,0,0,0
86408,0,1,24,0,0,0,0,0
86449,0,3,24,0,0,0,0,0
86467,0,4,24,0,0,0,0,0
86508,0,6,24,0,0,0,0,0
86549,0,8,24,0,0,0,0,0
86567,0,9,24,0,0,0,0,0
86608,0,11,24,0,0,0,0,0
86648,0,13,24,0,0,0,0,0
86668,0,14,24,0,0,0,0,0
86708,0,0,24,0,0,0,0,0
86749,0,2,24,0,0,0,0,0
86767,0,3,24,0,0,0,0,0
86808,0,5,24,0,0,0,0,0
86849,0,7,24,0,0,0,0,0
86867,0,8,24,0,0,0,0,0
86907,0,10,24,0,0,0,0,0
86948,0,12,24,0,0,0,0,0
86968,0,13,24,0,0,0,0,0
87008,0,15,24,0,0,0,0,0
87049,0,1,24,0,0,0,0,0
87067,0,2,24,0,0,0,0,0
87108,0,4,24,0,0,0,0,0
87149,0,6,24,0,0,0,0,0
87168,0,7,24,0,0,0,0,0
87207,0,9,24,0,0,0,0,0
87248,0,11,24,0,0,0,0,0
87267,0,12,24,0,0,0,0,0
87308,0,14,24,0,0,0,0,0
87349,0,0,24,0,0,0,0,0
87367,0,1,24,0,0,0,0,0
87408,0,3,24,0,0,0,0,0
87449,0,5,24,0,0,0,0,0
87468,0,6,24,0,0,0,0,0
87507,0,8,24,0,0,0,0,0
87527,0,9,24,0,0,0,0,0
87548,0,10,24,0,0,0,0,0
87567,0,11,24,0,0,0,0,0
87608,0,13,24,0,0,0,0,0
87626,0,14,24,0,0,0,0,0
87649,0,15,24,0,0,0,0,0
87667,0,0,24,0,0,0,0,0
87708,0,2,24,0,0,0,0,0
87727,0,3,24,0,0,0,0,0
87749,0,4,24,0,0,0,0,0
87768,0,5,24,0,0,0,0,0
87808,0,7,24,0,0,0,0,0
87827,0,8,24,0,0,0,0,0
87848,0,9,24,0,0,0,0,0
87867,0,10,24,0,0,0,0,0
87886,0,11,24,0,0,0,0,0
87908,0,12,24,0,0,0,0,0
87926,0,13,24,0,0,0,0,0
87949,0,14,24,0,0,0,0,0
87967,0,15,24,0,0,0,0,0
87986,0,0,24,0,0,0,0,0
