TIMESTAMP,BYTE0,BYTE1,BYTE2,BYTE3,BYTE4,BYTE5,BYTE6,BYTE7
85771,64,8,0,128,0,0,0,0
86771,64,8,0,128,0,0,0,0
87771,64,8,0,128,0,0,0,0
88771,64,8,0,128,0,0,0,0
89772,64,8,0,128,0,0,0,0
90772,64,8,0,128,0,0,0,0
96925,64,8,0,128,0,0,0,0
98875,64,8,0,128,0,0,0,0
103770,64,8,0,128,0,0,0,0
110771,64,8,0,128,0,0,0,0
114769,64,8,0,128,0,0,0,0
123770,64,8,0,128,0,0,0,0
124771,64,8,0,128,0,0,0,0
125771,64,8,0,128,0,0,0,0
126771,64,8,0,128,0,0,0,0
127771,64,8,0,128,0,0,0,0
133771,64,8,0,128,0,0,0,0
135771,64,8,0,128,0,0,0,0
139772,64,8,0,128,0,0,0,0
140771,64,8,0,128,0,0,0,0
141772,64,8,0,128,0,0,0,0
142771,64,8,0,128,0,0,0,0
145771,64,8,0,128,0,0,0,0
148772,64,8,0,128,0,0,0,0
149773,64,8,0,128,0,0,0,0
150772,64,8,0,128,0,0,0,0
152771,64,8,0,128,0,0,0,0
153772,64,8,0,128,0,0,0,0
157771,64,8,0,128,0,0,0,0
162770,64,8,0,128,0,0,0,0
164772,64,8,0,128,0,0,0,0
165772,64,8,0,128,0,0,0,0
168771,64,8,0,128,0,0,0,0
170771,64,8,0,128,0,0,0,0
171771,64,8,0,128,0,0,0,0
173771,64,8,0,128,0,0,0,0
174773,64,8,0,128,0,0,0,0
175773,64,8,0,128,0,0,0,0
176772,64,8,0,128,0,0,0,0
178775,64,8,0,128,0,0,0,0
179773,64,8,0,128,0,0,0,0
180771,64,8,0,128,0,0,0,0
182774,64,8,0,128,0,0,0,0
183774,64,8,0,128,0,0,0,0
184772,64,8,0,128,0,0,0,0
185774,64,8,0,128,0,0,0,0
186774,64,8,0,128,0,0,0,0
188772,64,8,0,128,0,0,0,0
189773,64,8,0,128,0,0,0,0
190772,64,8,0,128,0,0,0,0
191774,64,8,0,128,0,0,0,0
192774,64,8,0,128,0,0,0,0
193771,64,8,0,128,0,0,0,0
197772,64,8,0,128,0,0,0,0
198772,64,8,0,128,0,0,0,0
199774,64,8,0,128,0,0,0,0
200774,64,8,0,128,0,0,0,0
201774,64,8,0,128,0,0,0,0
202773,64,8,0,128,0,0,0,0
203771,64,8,0,128,0,0,0,0
204773,64,8,0,128,0,0,0,0
208773,64,8,0,128,0,0,0,0
209772,64,8,0,128,0,0,0,0
210772,64,8,0,128,0,0,0,0
212772,64,8,0,128,0,0,0,0
213772,64,8,0,128,0,0,0,0
223772,64,8,0,128,0,0,0,0
226772,64,8,0,128,0,0,0,0
